ID;Überschrift;Kurztext;Text;Linien;Startdatum;Enddatum;Quelle;Anhänge;Links;Bild;Kategorien;Nachrichtentypen;Zeitstempel;Betroffene Haltestellen;Aktualisierungszeit
01ef324f-2934-4857-88ff-9a36af224dbd;Auf der Linie S4 zwischen Marbach(N) und Backnang ist bis auf Weiteres kein S-Bahnverkehr möglich.;Streckensperrung nach Unwetter: S4 wird zwischen Marbach (N) und Backnang durch Busse ersetzt. Ab 15. Dezember morgens und von nachmittags bis abends pendelt S4 stündlichen zwischen Marbach(N) und Backnang.;"<p>Die Züge der&nbsp;<strong>S4&nbsp;</strong>fahren bis auf Weiteres im&nbsp;<strong>Abschnitt Stuttgart Schwabstraße - Marbach.</strong>&nbsp;Die DB setzt zwischen den Bahnhöfen&nbsp;<strong>Marbach und Backnang Busse als Ersatz</strong>&nbsp;für die S-Bahnen der Linie S4 ein. Die als&nbsp;<strong>Linie S4E gekennzeichneten Busse</strong>&nbsp;fahren im Halbstundentakt und halten in</p><ul><li>Marbach(N), Bahnhof</li><li>Erdmannhausen, Bahnhofstraße</li><li>Erdmannhausen, Rathaus</li><li>Kirchberg (M), Marbacher Str.</li><li>Kirchberg (M), Rathaus</li><li>Burgstall (M), Bahnhof</li><li>Erbstetten-Ortsmitte</li><li>Backnang, ZOB</li></ul><p>Die Busse fahren in Backnang früher ab als die S-Bahnen und kommen in der anderen Richtung dort später an.</p><p></p><p><strong>Ab Sonntag, 15. Dezember 2024, fährt die S-Bahn Stuttgart wieder zwischen Marbach(N) und Backnang von 5-10 Uhr, sowie 13-19 Uhr.</strong></p><p></p><p>Ein Hangrutsch nach Unwetter hat am 26. Juni die Gleisanlagen im Bahnhof Kirchberg (M) erheblich zerstört, weshalb zwischen Marbach (N) und Backnang bis auf Weiteres kein Zugverkehr mehr möglich ist. Aufgrund der örtlich instabilen Böden ist ein Gutachten von Geologen und Hydrologen erforderlich. Nach Auswertung des Gutachtens informiert die DB über die notwendigen Maßnahmen und Arbeiten bis zur Wiederaufnahme des Zugbetriebs.</p><p>Bitte informieren Sie sich vor Fahrtantritt und planen die längere Fahrzeit der Busse mit ein.</p>";S 24, S 4;2024-06-26T19:35:57.259;2025-01-31T23:59:00;RisDisruptions;Fahrplan 09.09-14.12.2024.pdf;"weitere Informationen; Betriebslage; Informationen zu den Abfahrtshaltestellen des Ersatzverkehrs";https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-11-21/9a47dee5-16dc-4265-8c15-4132fac654b4reisendenkarte_20240930-155251.png;;2;2024-12-07T16:02:59.910556;8000873, 8003853, 8001827;2024-12-07T17:07:46.834890
3eac3a74-9936-45f4-b934-5df91e7749cf;Fellbach -> Bad Cannstatt: Haltausfälle und Ersatzverkehr mit Kleinbussen ;In der Nacht 8./9. Dezember,  21.00 Uhr bis 5.00 Uhr, finden Instandhaltungsarbeiten im Bereich Fellbach statt. ;"<ul><li><strong>Die Züge der Linien S2 und S3 </strong>in Richtung Bad Cannstatt verkehren ohne Halt in Sommerrain und Nürnberger Straße.</li><li><strong>Zwischen Sommerrain und Bad Cannstatt wird ein Ersatzverkehr mit Kleinbussen ohne Halt in Nürnberger Straße eingerichtet.</strong></li><li>Um den <strong>Anschluss an die Flughafenfrühanbindung mit der S3 ab Bad Cannstatt</strong> zu gewährleisten, verkehrt ein zusätzlicher Kleinbus zwischen Fellbach und Bad Cannstatt mit allen Unterwegshalten, Abfahrt in Fellbach um 3.53 Uhr.</li><li>Beachten Sie bitte die längeren Fahrzeiten der Busse und wählen Sie gegebenenfalls eine frühere Verbindung.</li></ul><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 2, S 3;2024-12-08T20:40:00;2024-12-09T05:00:00;RisDisruptions;Fahrplan S2E (Fellbach) - Sommerrain - Bad Cannstatt.pdf;weitere Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-11-15/11f0c44d-210e-4c42-b933-9b5c8d0c24c2reisendenkarte_20241113-143756.png;isInTimeInterval;2;2024-12-07T16:02:59.910556;8098096, 8001974, 8003622, 8004496, 8006700, 8006485, 8004357, 8002240, 8005424, 8005774, 8005726, 8006513, 8005773, 8005779, 8001785, 8006277, 8001650, 8006698, 8002448, 8006699, 8000934, 8000180, 8005776, 8005157, 8005768, 8005769, 8005454, 8006479, 8000016, 8004233, 8004333, 8003913, 8001984;2024-12-07T17:07:46.834942
509117af-ae15-4fd9-9c62-9ee37415f76f;Schorndorf: Haltausfall;In den frühen Morgenstunden des 9.12. von 0.20 Uhr bis 3.30 Uhr finden Oberbauschweißarbeiten in Schorndorf statt.;"<ul><li>S2 Richtung Schorndorf mit Abfahrt in Waiblingen um 0.20 Uhr, 0.50 Uhr und 1.20 Uhr endet bereits in Weiler(Rems).</li><li>Zwischen Weiler(Rems) und Schorndorf fährt ein Ersatzverkehr mit Bussen.</li></ul><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 2;2024-12-09T00:00:00;2024-12-09T03:30:00;RisDisruptions;Fahrplan Ersatzverkehr S2E Weiler - Schorndorf_9.12.pdf;weitere Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-12-04/4dc718e4-f271-4e11-b9ab-df33b7ed730creisendenkarte_20241129-155317.png;isInTimeInterval, isWeek;2;2024-12-07T16:02:59.910556;8000180, 8005773, 8001785, 8006698, 8006699, 8006485, 8005774, 8098096, 8005726, 8005768, 8001974, 8002240, 8001650, 8005776, 8004496, 8005779, 8005769, 8002448, 8003622, 8004357, 8006700, 8005157, 8006513, 8000934, 8006277, 8001984, 8005424;2024-12-07T17:07:46.834976
e5095c05-382a-4955-a54a-726e5428fe21;Instandhaltungsfenster 2024: Fahrtänderungen im S-Bahnverkehr aufgrund von Baustelle;Wegen Instandhaltungsarbeiten im S-Bahn-Tunnel kommt es in 23 Nächten von Montag auf Dienstag zwischen 22.30 Uhr und 4.30 Uhr zu Fahrplanänderungen im S-Bahn-Verkehr.;"<h1><strong>Geänderte Linienverläufe und Fahrzeiten</strong></h1><p>in unterschiedlichen Zeiträumen,&nbsp;<strong>jeweils in den Nächten Montag/Dienstag</strong></p><ul><li><strong>S1</strong>&nbsp;verkehrt&nbsp;<strong>in angepassten Fahrzeiten</strong>&nbsp;und über Stuttgart&nbsp;<strong>Hauptbahnhof (oben)</strong>&nbsp;- ohne Halt zwischen S-Hauptbahnhof und S-Vaihingen</li><li><strong>S2</strong>&nbsp;verkehrt&nbsp;<strong>in angepassten Fahrzeiten</strong>&nbsp;mit&nbsp;<strong>allen Halten&nbsp;</strong>zwischen Stuttgart Hauptbahnhof (tief) und Schwabstraße / S-Vaihingen</li><li><strong>S3</strong>&nbsp;verkehrt zwischen Backnang und Stuttgart&nbsp;<strong>Hauptbahnhof (oben)</strong></li><li><strong>S4&nbsp;</strong>verkehrt zwischen Backnang / Marbach (N) und Stuttgart&nbsp;<strong>Hauptbahnhof (oben)</strong></li><li><strong>S5&nbsp;</strong>verkehrt&nbsp;<strong>in angepassten Fahrzeiten&nbsp;</strong>mit&nbsp;<strong>allen Halten&nbsp;</strong>zwischen Stuttgart Hauptbahnhof (tief) und Schwabstraße</li><li><strong>S6</strong>&nbsp;verkehrt zwischen Weil der Stadt und Stuttgart&nbsp;<strong>Hauptbahnhof (oben)</strong></li></ul><h1></h1><h1><strong>Das Instandhaltungsfenster findet jeweils in den Nächten von Montag auf Dienstag statt:</strong></h1><h1></h1><ul><li>Im Dezember 2024: 9./10. Dezember</li></ul><p>Eine Jahreskalenderübersicht finden ist im Downloadbereich bereitgestellt.</p><h1><strong>Warum eigentlich Instandhaltungsfenster?</strong></h1><p>Damit die Gleise und die Technik im S-Bahntunnel fit bleiben, benötigt DB Netz auch im Jahresfahrplan 2024 für die Instandhaltungsarbeiten ausreichend zusammenhängende Zeitfenster.&nbsp;Um tagsüber den Betrieb nicht zu stören, haben wir die Arbeiten nachts gebündelt. Wir nennen sie Instandhaltungsfenster.</p><p>Die DB Netz AG hat als Infrastrukturbetreiber mit uns der S-Bahn Stuttgart ein Konzept erarbeitet:</p><p>Zwischen Stuttgart Hbf (tief) und Stuttgart-Vaihingen wird während dieser Zeit lediglich ein reduziertes Fahrplanangebot&nbsp;im S-Bahntunnel gefahren. Zudem werden in diesem Zeitraum die Fahrzeiten einzelner Linien angepasst, sodass Anschlüsse ggf. nicht erreicht werden.&nbsp;Die Änderungen sind im Jahresfahrplan enthalten und über die elektronische Fahrplanauskunft bei der DB oder in den Apps abrufbar.&nbsp;</p>";S 2, S 3, S 5;2024-12-09T22:30:00;2024-12-09T04:30:00;RisDisruptions;"Kalender-Instandhaltungsfenster-Stammstrecke-2024-data (1).pdf; Instandhaltungsfenster-Stammstrecke-2024-webansicht-data.jpg";;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-11-29/f55d2021-7224-4539-b461-7e40489cb23creisendenkarte_20241028-084955.png;isInTimeInterval, isWeek;2;2024-12-07T16:02:59.910556;8006699, 8006513, 8006700, 8005779, 8006698, 8005776, 8098096;2024-12-07T17:07:46.835001
2d019254-88ae-424d-bcf4-fae2fe22faee;Zuffenhausen <--> Stuttgart Schwabstraße: Haltausfälle, Fahrplanabweichungen und Ersatzverkehr mit Bussen  ;10./11. Dezember, 21.00 Uhr bis 5.00 Uhr: Oberleitungsarbeiten zwischen Zuffenhausen und S-Hauptbahnhof  ;"<ul><li>S4 verkehrt nur zwischen Marbach und Zuffenhausen.</li><li>S6 verkehrt nur zwischen Weil der Stadt und Zuffenhausen.</li><li>S5 verkehrt nur zwischen Bietigheim und S-Hauptbahnhof (oben) und ohne Halt in Feuerbach und Nordbahnhof.</li><li><strong>Zwischen Zuffenhausen und Feuerbach fährt ein Ersatzverkehr mit Bussen, dieser wird teilweise bis S-Hauptbahnhof verlängert. </strong></li></ul><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 4, S 5, S 6;2024-12-10T21:00:00;2024-12-11T05:00:00;RisDisruptions;Fahrplan Zuffenhausen - Feuerbach - (S-Hbf)_10.-11.12..pdf;weitere Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-11-15/79b2fdfd-04f5-42da-afeb-a9873ae2878ereisendenkarte_20241115-113753.png;isInTimeInterval, isWeek;2;2024-12-07T16:02:59.910556;8098096, 8006700, 8005778, 8000235, 8006699, 8001967, 8000873, 8003411, 8005820, 8000038, 8000096, 8005236, 8002892, 8003409, 8004338, 8006268, 8000313, 8006271, 8006698, 8002065, 8003853, 8000630, 8003652, 8001476, 8003831;2024-12-07T17:07:46.835091
560a1220-e3f8-48f7-bc5b-b4aea8cdc4c8;Benningen <-> Marbach: Haltausfälle und Ersatzverkehr mit Bussen;Am 13. Dezember, 0.30 Uhr bis 4.30 Uhr, finden Brückenprüfungen zwischen Benningen und Marbach statt. ;"<ul><li><strong>S4 Richtung Schwabstraße</strong> mit planmäßiger Abfahrt in Marbach um 3.55 Uhr entfällt zwischen Marbach und Benningen.</li><li><strong>S4 Richtung Marbach</strong> mit planmäßiger Abfahrt in Benningen um 0.33 Uhr, 1.03 Uhr und 1.33 Uhr entfällt zwischen Benningen und Marbach.</li><li><strong>Zwischen Marbach und Benningen fährt in beiden Richtungen ein Ersatzverkehr mit Bussen (S4E). </strong>Bitte beachten Sie die früheren Abfahrtszeiten der Busse in Marbach.</li></ul><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 4;2024-12-13T00:30:00;2024-12-13T04:00:00;RisDisruptions;Fahrplan S4E Marbach - Benningen 13.12..pdf;weitere Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-11-19/b4326e7a-b0dd-42e3-991a-a790dd167a53reisendenkarte_20241119-100439.png;isInTimeInterval, isWeek;2;2024-12-07T16:02:59.910556;8000873, 8003853;2024-12-07T17:07:46.835121
bdb2346b-4078-4535-851a-e80bf218a09a;Plochingen <-> Kirchheim(T): Zugausfälle und Ersatzverkehr mit Bussen;Am 21./22. Dezember, 21.00 Uhr bis 5.00 Uhr, finden Instandhaltungsarbeiten zwischen Wendlingen und Kirchheim(T) statt.;"<ul><li><strong>S1 hält nicht zwischen Plochingen und Kirchheim(T).</strong></li><li>Zwischen Plochingen und Kirchheim(T) fährt ein <strong>Ersatzverkehr mit Bussen</strong>.</li><li>Bitte beachten Sie die früheren Abfahrtszeiten der Busse in Kirchheim(T) sowie die längeren Fahrtzeiten der Busse.</li></ul><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 1;2024-12-21T21:00:00;2024-12-22T05:00:00;RisDisruptions;Fahrplan S1E Plochingen - Kirchheim 21.-22.12..pdf;weitere Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-11-19/5ea4bdf8-1a40-4423-925c-23f2d5171376reisendenkarte_20241118-113731.png;isInTimeInterval, isWeekend;2;2024-12-07T16:02:59.910556;8006743, 8006642, 8005772, 8005776, 8006346, 8005769, 8001055, 8005773, 8000508, 8006699, 8002165, 8005779, 8003022, 8006331, 8006700, 8004528, 8003280, 8001921, 8005775, 8006513, 8004490, 8000302, 8098096, 8005201, 8001689, 8001920, 8006698, 8003282, 8002785;2024-12-07T17:07:46.835146
c3e5034b-c694-4a78-a2ae-dc13c8cc859d;Stuttgart-Schwabstraße <> Bietigheim-Bissingen: Halt- und Zugausfälle, Ersatzverkehr;In der Nacht 2./3. und 4./5. Januar finden zwischen Stuttgart Hbf und Bietigheim-Bissingen Instandhaltungsarbeiten statt.;"<p><strong>In der Nacht 2./3. Januar, 20.50 Uhr bis 1.10 Uhr</strong></p><ul><li><strong>S4</strong> verkehrt <strong>nur zwischen Marbach(N) und Stuttgart Hbf (oben)</strong>. </li><li><strong>S5</strong> verkehrt <strong>nur zwischen Bietigheim-Bissingen und Stuttgart Hbf (oben) sowie ohne Halt in Nordbahnhof und Feuerbach</strong>.</li><li><strong>S5 Richtung Bietigheim-Bissingen</strong> mit planmäßiger <strong>Abfahrt in Stuttgart-Schwabstraße um 20.52 Uhr und 21.52 Uhr fällt aus.</strong></li><li><strong>S5 Richtung Stuttgart-Schwabstraße </strong>mit <strong>Abfahrt in Bietigheim-Bissingen um 20.37 Uhr und 21.37 Uhr fällt aus.</strong></li><li><strong>Zwischen Bietigheim-Bissingen und Ludwigsburg fährt zeitweise ein Ersatzverkehr mit Bussen.</strong></li><li><strong>S6 </strong>verkehrt <strong>nur zwischen Weil der Stadt und Zuffenhausen.</strong></li></ul><p></p><p><strong>In der Nacht 4./5. Januar, 21.00 Uhr bis 5.00 Uhr</strong></p><ul><li><strong>S5</strong> Richtung Bietigheim-Bissingen hält nicht in Asperg und Tamm.</li><li>Von Ludwigsburg (Abfahrt 1.20 Uhr) verkehrt ein <strong>Ersatzverkehr mit Bussen </strong>nach Bietigheim-Bissingen (Ankunft 1.45 Uhr)</li></ul><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 4, S 5, S 6, S 60;2025-01-02T21:00:00;2025-01-04T05:00:00;RisDisruptions;;weitere Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-12-04/af4d8d5e-3818-4a37-84b2-be61b7171b1freisendenkarte_20241202-142759.png;isInTimeInterval;2;2024-12-07T16:02:59.910556;8006699, 8006700, 8000630, 8005820, 8000235, 8098096, 8006698, 8000038;2024-12-07T17:07:46.835172
2a759f2b-37ad-4fbd-8b38-7dd0985a6a87;Bad Cannstatt <> Waiblingen: Zugausfälle und Ersatzverkehr;Von Freitag, 03.01.2025, 23.00 Uhr bis Mittwoch, 08.01.2025, 04:00 Uhr finden zwischen Stuttgart-Bad Cannstatt und Waiblingen Arbeiten an der Leit- und Sicherungstechnik für den Digitalen Knoten Stuttgart statt. Es kommt zu Zugausfällen und Ersatzverkehr mit Bussen.;"<ul><li><strong>S2 verkehrt in zwei Abschnitten:</strong> <strong>Filderstadt &lt;&gt; Bad Cannstatt</strong> und <strong>Schorndorf &lt;&gt; Waiblingen</strong> (im Nachtverkehr Fr/Sa, Sa/So: Schorndorf &lt;&gt; Fellbach)</li><li><strong>S3 verkehrt in zwei Abschnitten: Flughafen/Messe &lt;&gt; Bad Cannstatt</strong> und <strong>Fellbach &lt;&gt; Backnang </strong></li><li><strong>S2 und S3 </strong>verkehren <strong>nur im 30-Minuten-Takt</strong></li><li>Zwischen <strong>Bad Cannstatt, Wilhelmsplatz und Waiblingen, Dammstraße</strong> sowie zwischen <strong>Nürnberger Straße und Sommerrain</strong> verkehrt ein <strong>Ersatzverkehr mit Bussen </strong>im 5/10-Minuten-Takt.</li></ul><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 2, S 3;2025-01-03T21:00:00;2025-01-08T04:00:00;RisDisruptions;;weitere Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-12-04/a201ac84-6bdd-4fba-acd7-310165dc88d6reisendenkarte_20241204-135055.png;;2;2024-12-07T16:02:59.910556;8001974, 8006699, 8005774, 8005454, 8001650, 8005776, 8004496, 8005779, 8005769, 8003622, 8004357, 8006700, 8000016, 8000180, 8004233, 8004333, 8006513, 8003913, 8005773, 8006479, 8098096, 8005768, 8006698;2024-12-07T17:07:46.835207
895d56e2-796e-4fe1-87d4-17a7ce65c703;Böblingen <-> Herrenberg: Haltausfälle und Ersatzverkehr mit Bussen;In der Nacht 4./5. Januar 2025 finden Instandhaltungsarbeiten zwischen Stuttgart Hauptbahnhof (oben) und Herrenberg statt.;"<ul><li><strong>S1 hält in beiden Richtungen nicht zwischen Böblingen und Herrenberg.</strong></li><li>Zwischen Böblingen und Herrenberg fährt ein <strong>Ersatzverkehr mit Bussen</strong>.</li><li>Bitte beachten Sie die früheren Abfahrtszeiten der Busse in Herrenberg sowie die längeren Fahrtzeiten der Busse. Wahlen Sie gegebenenfalls eine frühere Verbindung.</li></ul><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 1;2025-01-04T20:45:00;2025-01-05T05:00:00;RisDisruptions;Fahrplan S1E Böblingen - Herrenberg.pdf;;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-12-06/b53039c7-5fcb-4b34-be3d-f9bb8b447d3freisendenkarte_20241202-110425.png;isInTimeInterval, isWeekend;2;2024-12-07T16:02:59.910556;8006743, 8006642, 8005772, 8005776, 8006346, 8005769, 8001055, 8005773, 8000508, 8006699, 8002165, 8005779, 8003022, 8006331, 8006700, 8004528, 8003280, 8001921, 8005775, 8006513, 8004490, 8000302, 8098096, 8005201, 8002785, 8001689, 8001920, 8006698, 8003282;2024-12-07T17:07:46.835253
