ID;Überschrift;Kurztext;Text;Linien;Startdatum;Enddatum;Quelle;Anhänge;Links;Bild;Kategorien;Nachrichtentypen;Zeitstempel;Betroffene Haltestellen;Aktualisierungszeit
d076974f-afa0-466c-a239-41fcb93afe49;Weicheneinbauarbeiten in S-Vaihingen. Es kommt zu Fahrtabweichungen bei den S-Bahnen der Linien S1, S2 und S3.;Im Zeitraum vom Sonntag, 13. Oktober (21.00 Uhr) bis Samstag, 26. Oktober (4.30 Uhr) sind Weicheneinbauarbeiten in S-Vaihingen geplant. Es kommt zu Fahrtabweichungen bei den S-Bahnen der Linien S1, S2 und S3':;"<p>Im&nbsp;<strong>30-Minuten-Takt</strong>&nbsp;verkehrt die</p><ul><li>Linie&nbsp;<strong>S1 zwischen Herrenberg und Kirchheim(T)</strong></li><li>Linie&nbsp;<strong>S2 zwischen Filderstadt und Schorndorf</strong></li><li>Linie&nbsp;<strong>S3 zwischen Flughafen/Messe und Backnang</strong></li></ul><p>Von&nbsp;<strong>Montag bis Freitag</strong>, jeweils zwischen&nbsp;<strong>6-19 Uhr</strong>&nbsp;verkehrt zusätzlich im&nbsp;<strong>15-Minuten-Takt die</strong></p><ul><li>Linie<strong>&nbsp;S1 zwischen S-Schwabstraße und Plochingen</strong></li><li>Linie&nbsp;<strong>S2 zwischen S-Hauptbahnhof (oben) und Schorndorf</strong></li><li>Linie&nbsp;<strong>S3 zwischen Bad Cannstatt und Backnang</strong></li></ul><p>Die Fahrten der S2 von Schorndorf nach Filderstadt um 7.03 Uhr und 16.33 Uhr, sowie von Filderstadt nach Schorndorf um 7.18 Uhr und 16.48 Uhr entfallen im Gesamtzeitraum.</p><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren sich online vor Fahrtantritt über Ihre Reiseverbindung.</p>";S 1, S 2, S 3;2024-10-13T21:00:00;2024-10-26T04:30:00;RisDisruptions;Bauinfo_S1-S3_13.-26.10._Weicheneinbau_Stuttgart-Vaihingen.pdf;Deutsche Bahn schnürt Baupaket für die Gäubahn im Oktober;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-10-22/13592976-8a8c-451b-9fa3-10d90d67afeareisendenkarte_20241022-080136.png;;2;2024-10-25T11:47:58.071396;8005776, 8005779, 8005773, 8000096;2024-10-25T13:48:00.635932
9fab1e19-a52f-4c8e-9d78-2a26610d3d80;1. November, S1, geänderte Fahrzeiten wegen Instandhaltungsarbeiten zwischen Plochingen und Kirchheim(T);Im Zeitraum 31. Oktober bis 3. November, jeweils 21 Uhr bis 5 Uhr, finden Instandhaltungsarbeiten zwischen Plochingen und Kirchheim(T) statt.;<p>Es kommt zu vereinzelten Verspätungen bei den S-Bahnen der Linie S1 zwischen Plochingen und Kirchheim(T), sowie zu einzelnen früheren Abfahrten der S1 am 1. November zwischen 1.00 Uhr und 4.30 Uhr zwischen Plochingen und Kirchheim(T).</p><p></p><p>Bitte prüfen Sie Ihre Reiseverbindungen online vor Fahrtantritt und berücksichtigen diese Änderungen bei Ihrer Reiseplanung.</p>;S 1;2024-11-01T01:00:00;2024-11-01T04:30:00;RisDisruptions;;weitere Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-10-25/f3053f8f-4cd2-4f48-a0a4-a855a42026acreisendenkarte_20241025-122010.png;isInTimeInterval, isWeek;2;2024-10-25T11:47:58.071396;8000302, 8003282, 8006346, 8006331, 8003280;2024-10-25T13:48:00.635982
4a89c5c7-91a8-40f2-bb92-8f0bac062f5a;Herrenberg <> S.-Vaihingen: Fahrplanabweichungen und Ersatzverkehr;In der Nacht 7./8. November im Zeitraum von ca. 21.00 Uhr bis ca. 5.00 Uhr finden Instandhaltungsarbeiten zwischen Gärtringen und S-Vaihingen statt. Es kommt zu Verspätungen von bis zu 5 Minuten.;"<ul><li><strong>S1 Richtung Herrenberg, planmäßige Abfahrt in S-Vaihingen um 21.20 Uhr, entfällt ab S-Vaihingen. </strong>Von S-Vaihingen nach Böblingen fährt ein Ersatzverkehr mit Bussen, ohne Halt in S-Rohr. In Böblingen besteht Anschluss an eine Linie S1 nach Herrenberg.</li><li><strong>S1 Richtung Kirchheim(T), planmäßige Abfahrt in Herrenberg um 22.16 Uhr,</strong> fährt erst ab S-Vaihingen um 22.40 Uhr. Von Herrenberg nach Böblingen fährt ein Ersatzverkehr mit Bussen. In Böblingen besteht Anschluss an eine Linie S1 nach Kirchheim(T).</li></ul><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 1;2024-11-07T21:00:00;2024-11-08T05:00:00;RisDisruptions;;weitere Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-10-24/86d516b9-2ab4-4de2-9630-c1e8d9328273reisendenkarte_20241015-113752.png;isInTimeInterval, isWeek;2;2024-10-25T11:47:58.071396;8005201, 8001689, 8003022, 8005776, 8004490, 8002165, 8001055, 8005773, 8002785;2024-10-25T13:48:00.636008
04a6aff2-7fb4-4854-b8f6-d65ca8572ef6;Bad Cannstatt <> Esslingen(N): Haltausfälle und Ersatzverkehr;Von 8. November, 21.00 Uhr bis 11. November, 5.00 Uhr finden zwischen Obertürkheim und Bad Cannstatt Arbeiten an der Leit- und Sicherungstechnik statt.;"<ul><li><strong>S1 Richtung Herrenberg: </strong>Haltausfall in Obertürkheim, Untertürkheim und Neckarpark</li><li><strong>S1 Richtung Kirchheim(T):</strong> Haltausfall Neckarpark, Obertürkheim</li><li><strong>Zwischen Bad Cannstatt und Esslingen(N) fährt ein Ersatzverkehr mit Bussen (S1E)</strong> mit Halt in Mettingen, Obertürkheim, Untertürkheim und Neckarpark.</li></ul><p><strong>Information zum VfB-Heimspiel gegen Eintracht Frankfurt am 10.11.2024</strong></p><p>Derzeit ist das Ersatzverkehr-Konzept zwischen Bad Cannstatt und Esslingen am Spieltag noch in Planung. Sobald dieses final feststeht, werden wir Sie darüber gesondert informieren.</p><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 1;2024-11-08T21:00:00;2024-11-11T05:30:00;RisDisruptions;;weitere Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-10-25/5729b67c-911f-4d4f-a42b-cd30004ad9b1reisendenkarte_20241017-103222.png;;2;2024-10-25T11:47:58.071396;8005769, 8001921, 8005775, 8001920, 8005772;2024-10-25T13:48:00.636039
4a27d475-1cd3-447e-b013-b9fcd84c96df;Bad Cannstatt <> Esslingen(N): Haltausfälle und Ersatzverkehr;Von 15. November, 21.00 Uhr bis 18. November, 5.00 Uhr sowie 22. November, 21.00 Uhr bis 25. November, 5.00 Uhr finden zwischen Obertürkheim und Bad Cannstatt Arbeiten an der Leit- und Sicherungstechnik statt.;"<ul><li><strong>S1 Richtung Herrenberg: </strong>Haltausfall in Obertürkheim, Untertürkheim und Neckarpark</li><li><strong>S1 Richtung Kirchheim(T):</strong> Haltausfall Neckarpark, Obertürkheim</li><li><strong>Zwischen Bad Cannstatt und Esslingen(N) fährt ein Ersatzverkehr mit Bussen (S1E) </strong>mit Halt in Mettingen, Obertürkheim, Untertürkheim und Neckarpark.</li></ul><p><strong>Information zum VfB-Heimspiel gegen VfL Bochum am 23.11.2024</strong></p><p>Derzeit ist das Ersatzverkehr-Konzept zwischen Bad Cannstatt und Esslingen am Spieltag noch in Planung. Sobald dieses final feststeht, werden wir Sie darüber gesondert informieren.</p><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 1;2024-11-15T21:00:00;2024-11-25T05:00:00;RisDisruptions;;weitere Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-10-25/050f84fb-a25a-4b68-af1a-7a99a4ab79e0reisendenkarte_20241025-102101.png;;2;2024-10-25T11:47:58.071396;8006743, 8005769;2024-10-25T13:48:00.636069
f4270fdb-5881-47e4-9716-b5cf7e178c5e;Stuttgart Hbf <> Bad Cannstatt: Zugausfälle und Ersatzverkehr;Im Zeitraum 20. November 5.00 Uhr bis 23. November 0.45 Uhr finden Weichenarbeiten zwischen Stuttgart Hbf und Bad Cannstatt statt.;"<p>Es kommt zu folgenden Änderungen im Liniennetz der S-Bahn Stuttgart:</p><ul><li>S1 verkehrt nur zwischen Kirchheim(T) und Bad Cannstatt.</li><li>S2 verkehrt nur zwischen Schorndorf und Waiblingen.</li><li>S3 verkehrt nur zwischen Backnang und Bad Cannstatt.</li><li>Baustellenlinie S15 zwischen Herrenberg und Bietigheim-Bissingen.</li><li>Baustellenlinie S24 zwischen Filderstadt und Marbach(N).</li><li>Baustellenlinie S36 zwischen Flughafen/Messe und Weil der Stadt.</li><li>S60 verkehrt nur zwischen Zuffenhausen und Böblingen via Renningen.</li><li>Zwischen Stuttgart Hbf und Bad Cannstatt&nbsp;fährt&nbsp;ein Ersatzverkehr mit Bussen.<strong>&nbsp;</strong>Bitte beachten Sie die längeren Fahrzeiten der Busse und wählen Sie gegebenenfalls eine frühere Verbindung.</li></ul><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 1, S 15, S 2, S 24, S 3, S 36, S 4, S 5, S 6, S 60;2024-11-20T05:00:00;2024-11-23T00:45:00;RisDisruptions;;weitere Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-10-22/035a31b1-ccc7-457c-8a20-d8ba2687015breisendenkarte_20241007-104509.png;;2;2024-10-25T11:47:58.071396;8098096, 8005769, 8005767, 8006700, 8000096;2024-10-25T13:48:00.636100
3834fe90-10de-45d3-8368-5a701674442d;4./5. Dezember Instandhaltungsarbeiten zwischen Gärtringen und S-Vaihingen;In der Nacht 4./5. Dezember im Zeitraum von ca. 21.00 Uhr bis ca. 5.00 Uhr finden Instandhaltungsarbeiten auf der Strecke zwischen Gärtringen und S-Vaihingen statt. Es kommt bei den S-Bahnen der Linie S1 zu Verspätungen und einzelnen Fahrtausfällen.;"<p>📅&nbsp; 4./5. Dezember Instandhaltungsarbeiten zwischen Gärtringen und S-Vaihingen</p><p>In der Nacht&nbsp;<strong>4./5. Dezember&nbsp;</strong>im Zeitraum&nbsp;<strong>von ca. 21.00 Uhr bis ca. 5.00 Uhr</strong>&nbsp;finden Instandhaltungsarbeiten auf der Strecke zwischen Gärtringen und S-Vaihingen statt. Es kommt bei den S-Bahnen der Linie&nbsp;<strong>S1 zu Verspätungen und einzelnen Fahrtausfällen</strong>.</p><ul><li><ul><li><strong>S1 Richtung Herrenberg, ursprüngliche Ankunft in Herrenberg um 21.44 Uhr entfällt zwischen S-Vaihingen und Herrenberg</strong>. Von S-Vaihingen nach Böblingen wird ein Ersatzverkehr mit Bussen eingerichtet, welche in S-Vaihingen um 21.26 Uhr abfahren und in Goldberg halten.</li><li><strong>S1 Richtung Kirchheim(T), ursprüngliche Abfahrt in Herrenberg um 22.16 Uhr entfällt zwischen Herrenberg und S-Vaihingen</strong>&nbsp;und beginnt erst in S-Vaihingen um 22.40 Uhr. Von Herrenberg nach Böblingen wird ein Ersatzverkehr mit Bussen eingerichtet, welche in Herrenberg um 22.16 Uhr nach Böblingen abfahren und an allen Unterwegsstationen bis Böblingen halten.</li></ul></li></ul><p>Bitte berücksichtigen Sie diese Änderungen bei Ihrer Reiseplanung und wählen gegebenenfalls eine frühere Verbindung. Bitte prüfen Sie Ihre Reiseverbindung online vor Fahrtantritt.</p>";S 1;2024-12-04T21:00:00;2024-12-05T05:00:00;RisDisruptions;;weitere Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-10-24/02e2ec11-f0a9-4cd8-889a-eccff7fac19areisendenkarte_20241015-110321.png;isInTimeInterval, isWeek;2;2024-10-25T11:47:58.071396;8005201, 8001689, 8003022, 8005776, 8004490, 8002165, 8001055, 8005773, 8002785;2024-10-25T13:48:00.636171
e5095c05-382a-4955-a54a-726e5428fe21;Instandhaltungsfenster 2024: Fahrtänderungen im S-Bahnverkehr aufgrund von Baustelle;Wegen Instandhaltungsarbeiten im S-Bahn-Tunnel kommt es in 23 Nächten von Montag auf Dienstag zwischen 22.30 Uhr und 4.30 Uhr zu Fahrplanänderungen im S-Bahn-Verkehr.;"<h1><strong>Geänderte Linienverläufe und Fahrzeiten</strong></h1><p>in unterschiedlichen Zeiträumen, <strong>jeweils in den Nächten Montag/Dienstag</strong></p><ul><li><strong>S1</strong> verkehrt <strong>in angepassten Fahrzeiten</strong> und über Stuttgart <strong>Hauptbahnhof (oben)</strong> - ohne Halt zwischen S-Hauptbahnhof und S-Vaihingen</li><li><strong>S2</strong> verkehrt <strong>in angepassten Fahrzeiten</strong> mit <strong>allen Halten </strong>zwischen Stuttgart Hauptbahnhof (tief) und Schwabstraße / S-Vaihingen</li><li><strong>S3</strong> verkehrt zwischen Backnang und Stuttgart <strong>Hauptbahnhof (oben)</strong></li><li><strong>S4 </strong>verkehrt zwischen Backnang / Marbach (N) und Stuttgart <strong>Hauptbahnhof (oben)</strong></li><li><strong>S5 </strong>verkehrt <strong>in angepassten Fahrzeiten </strong>mit <strong>allen Halten </strong>zwischen Stuttgart Hauptbahnhof (tief) und Schwabstraße</li><li><strong>S6</strong> verkehrt zwischen Weil der Stadt und Stuttgart <strong>Hauptbahnhof (oben)</strong></li></ul><h1></h1><h1><strong>Das Instandhaltungsfenster findet jeweils in den Nächten von Montag auf Dienstag statt:</strong></h1><h1></h1><ul><li>Im Oktober 2024: 14./15. Oktober, 21./22. Oktober</li><li>Im November 2024: 4./5. November, 18./19. November, 21./22. November</li><li>Im Dezember 2024: 9./10. Dezember</li></ul><p>Eine Jahreskalenderübersicht finden ist im Downloadbereich bereitgestellt.</p><h1><strong>Warum eigentlich Instandhaltungsfenster?</strong></h1><p>Damit die Gleise und die Technik im S-Bahntunnel fit bleiben, benötigt DB Netz auch im Jahresfahrplan 2024 für die Instandhaltungsarbeiten ausreichend zusammenhängende Zeitfenster.&nbsp;Um tagsüber den Betrieb nicht zu stören, haben wir die Arbeiten nachts gebündelt. Wir nennen sie Instandhaltungsfenster.</p><p>Die DB Netz AG hat als Infrastrukturbetreiber mit uns der S-Bahn Stuttgart ein Konzept erarbeitet:</p><p>Zwischen Stuttgart Hbf (tief) und Stuttgart-Vaihingen wird während dieser Zeit lediglich ein reduziertes Fahrplanangebot&nbsp;im S-Bahntunnel gefahren. Zudem werden in diesem Zeitraum die Fahrzeiten einzelner Linien angepasst, sodass Anschlüsse ggf. nicht erreicht werden.&nbsp;Die Änderungen sind im Jahresfahrplan enthalten und über die elektronische Fahrplanauskunft bei der DB oder in den Apps abrufbar.&nbsp;</p>";S 2, S 3, S 5;2024-10-14T22:30:00;2024-12-09T04:30:00;RisDisruptions;"Kalender-Instandhaltungsfenster-Stammstrecke-2024-data (1).pdf; Instandhaltungsfenster-Stammstrecke-2024-webansicht-data.jpg";;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-10-11/aa3e3c2e-16e5-4431-a697-8b480db88220reisendenkarte_20240723-164552.png;isInTimeInterval, isWeek;2;2024-10-25T11:47:58.071396;8006699, 8006513, 8006700, 8005779, 8006698, 8005776, 8098096;2024-10-25T13:48:00.636215
f160c5ab-f0c9-4e18-a2ca-a52fc942974a;Fellbach > Bad Cannstatt: Haltausfälle und Ersatzverkehr;Am 5. November, 4.00 Uhr bis 5.00 Uhr, finden Weichenarbeiten zwischen Fellbach und Bad Cannstatt statt.;"<ul><li><strong>S2 und S3 Richtung Filderstadt und Flughafen/Messe: Die Flughafenfrühanbinder halten zwischen 4.15 Uhr und 4.25 Uhr nicht in Sommerrain, Nürnberger Straße und Bad Cannstatt.</strong></li><li>Zwischen Fellbach und Bad Cannstatt fährt ein <strong>Ersatzverkehr mit Bussen</strong>. Bitte beachten Sie die früheren Abfahrtszeiten der Busse.</li></ul><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 2, S 3;2024-11-05T04:00:00;2024-11-05T05:30:00;RisDisruptions;Fahrplan S2E Fellbach - Bad Cannstatt.pdf;weitere Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-10-25/edbac8e7-ce4f-44b2-89ce-be144ee9515ereisendenkarte_20241025-112215.png;isInTimeInterval, isWeek;2;2024-10-25T11:47:58.071396;8098096, 8001974, 8006700, 8006485, 8006277, 8004357, 8002240, 8002448, 8006699, 8000934, 8005424, 8005774, 8005726, 8000180, 8005157, 8001785, 8005769, 8005454, 8006479, 8003622, 8004496, 8001650, 8006698, 8000016, 8006513, 8005773, 8005776, 8005779, 8004233, 8004333, 8003913, 8005768;2024-10-25T13:48:00.636274
e8d1909f-af70-4c71-91c3-1642bc053b6d;Schorndorf <> Endersbach: Zugausfälle und Ersatzverkehr;Am 10. November von 0.00 Uhr bis 5.00 Uhr sowie in der Nacht 10./11. November von 22.00 Uhr bis 5.00 Uhr finden Bauarbeiten zwischen Schorndorf und Endersbach statt.;"<ul><li>S2&nbsp;entfällt zwischen Schorndorf und Endersbach.</li><li><strong>Zwischen Schorndorf</strong>&nbsp;<strong>und Endersbach</strong> <strong>fährt ein Ersatzverkehr mit Bussen. </strong>Bitte beachten Sie die längeren Fahrzeiten der Busse und wählen Sie gegebenenfalls eine frühere Verbindung.</li></ul><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 2;2024-11-10T00:00:00;2024-11-11T05:00:00;RisDisruptions;;weitere Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2024-10-25/e9708b0f-2b59-4831-b442-a28bbbde8ba3reisendenkarte_20241015-141852.png;;2;2024-10-25T11:47:58.071396;8001785, 8002448, 8006485, 8000934, 8006277, 8002240, 8005424;2024-10-25T13:48:00.636305
